zcta,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
57717,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
57717,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,322,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,446,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,449,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,470,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,501,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
57717,501,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
57717,501,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2
57717,501,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
57717,501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,501,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57717,501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82001,0,0,0,0,0,0,0,0,0,0,18,0,18,18,18,0,18
82001,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23
82001,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,50
82001,0,0,0,0,1,0,0,0,0,0,36,0,0,0,36,0,36
82001,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,12
82001,4,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24
82001,5,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,58
82001,7,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16
82001,7,0,0,1,1,0,0,0,0,0,110,0,0,0,110,0,110
82001,10,0,0,0,0,0,0,0,0,0,20,0,0,20,20,0,20
82001,10,0,1,1,0,0,0,0,0,0,39,0,0,0,0,0,39
82001,13,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,4
82001,13,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,80
82001,14,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,21
82001,14,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,133
82001,19,0,0,0,0,0,135,0,0,0,135,0,0,0,0,0,135
82001,22,0,0,1,0,0,12,0,0,0,0,0,0,12,0,0,12
82001,29,0,0,0,1,0,63,0,0,0,63,0,0,0,0,0,63
82001,33,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20
82001,35,0,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51
82001,35,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,35
82001,47,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29
82001,49,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31
82001,50,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23
82001,50,0,0,0,0,0,0,0,0,0,53,0,53,0,53,0,53
82001,50,0,0,0,0,0,0,0,0,0,71,0,0,0,71,0,71
82001,51,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55
82001,52,0,0,0,0,0,0,0,0,0,17,0,17,17,17,0,17
82001,53,0,0,0,0,0,0,0,0,0,49,0,0,0,49,0,49
82001,55,0,0,1,1,0,0,0,0,0,137,137,0,0,0,0,137
82001,57,0,1,1,1,0,0,0,0,0,32,0,0,0,32,0,32
82001,59,0,0,0,0,0,0,0,0,0,0,18,0,18,18,0,18
82001,63,0,0,1,0,0,0,0,0,0,59,0,0,0,0,0,59
82001,64,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28
82001,67,0,0,0,0,0,0,0,0,0,167,0,0,0,167,0,167
82001,68,0,1,1,1,0,0,0,0,0,6,0,0,0,0,0,6
82001,70,0,0,1,1,0,0,0,0,0,127,0,0,0,0,0,127
82001,72,0,0,0,0,0,0,0,0,0,22,0,22,22,0,0,22
82001,72,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,47
82001,73,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,29
82001,76,0,1,1,0,0,0,0,0,0,18,0,0,0,18,0,18
82001,78,0,0,1,1,0,0,0,0,0,24,0,0,24,24,0,24
82001,80,0,1,1,1,0,0,0,0,0,6,0,6,6,0,0,6
82001,84,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,9
82001,87,0,0,0,0,0,0,0,0,0,34,0,0,34,34,0,34
82001,88,0,0,0,0,0,0,0,0,0,20,0,0,20,20,0,20
82001,93,0,0,0,0,0,0,0,0,0,17,17,0,17,17,0,17
82001,94,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,67
82001,94,0,0,0,1,0,0,0,0,0,34,0,0,0,0,34,34
82001,96,0,0,1,1,0,0,39,0,0,0,0,0,0,0,0,39
82001,96,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,10
82001,97,0,0,0,0,0,0,0,0,0,19,0,0,19,19,0,19
82001,98,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,128
82001,102,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44
82001,103,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23
82001,104,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,49
82001,105,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,10
82001,105,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35
82001,106,0,0,0,0,0,0,0,0,0,60,60,0,60,0,0,60
82001,106,0,0,1,1,0,0,0,0,0,25,25,0,25,0,25,25
82001,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40
82001,108,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22
82001,110,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28
82001,110,0,0,0,0,0,0,0,0,0,41,0,0,0,41,0,41
82001,111,0,0,0,1,0,0,0,0,0,48,0,48,0,0,0,48
82001,112,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,14
82001,113,0,0,0,0,0,0,0,0,0,23,0,0,23,23,0,23
82001,115,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,4
82001,115,0,0,1,0,0,0,0,0,0,25,0,0,25,25,0,25
82001,115,0,0,1,1,0,0,0,0,0,83,0,0,83,83,0,83
82001,116,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,53
82001,116,0,0,0,0,0,0,74,0,0,74,0,0,0,0,0,74
82001,119,0,0,0,0,0,0,0,0,0,28,0,0,28,28,0,28
82001,119,0,0,0,0,28,0,0,0,0,28,28,0,0,0,0,28
82001,120,0,0,0,0,0,0,0,0,0,13,13,0,13,0,0,13
82001,120,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26
82001,120,0,0,1,0,0,0,0,0,0,19,0,0,19,19,0,19
82001,121,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,16
82001,122,0,0,1,1,0,0,0,0,0,22,0,0,22,22,0,22
82001,123,0,0,0,0,41,0,0,0,0,0,0,0,0,41,0,41
82001,124,0,0,0,0,0,0,0,0,0,41,41,41,0,0,0,41
82001,124,0,0,1,0,0,0,0,0,0,5,0,0,5,5,0,5
82001,124,0,0,1,0,0,0,0,0,0,43,0,0,0,0,0,43
82001,124,0,1,1,0,0,0,0,0,0,27,0,0,27,27,0,27
82001,125,0,0,0,0,0,13,0,0,0,13,0,13,13,0,0,13
82001,125,0,1,1,0,0,0,0,0,0,31,0,0,0,0,0,31
82001,130,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,8
82001,130,0,0,1,0,0,0,0,0,0,57,57,57,57,57,0,57
82001,131,0,0,0,0,0,0,0,0,0,16,0,16,16,0,0,16
82001,133,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16
82001,134,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19
82001,134,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,35
82001,134,0,1,1,0,0,0,0,0,0,0,17,0,17,17,17,17
82001,138,0,0,0,0,10,0,0,0,0,10,0,10,10,10,0,10
82001,140,0,0,0,0,0,0,0,0,0,19,0,0,19,19,0,19
82001,140,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31
82001,141,0,0,0,0,0,0,0,0,0,12,0,0,12,12,0,12
82001,141,0,0,0,0,0,0,0,0,0,24,0,24,24,24,0,24
82001,141,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25
82001,142,0,0,0,0,0,0,0,0,0,23,0,0,23,23,0,23
82001,143,0,0,1,1,0,0,0,0,0,18,0,0,0,0,0,18
82001,144,0,0,0,0,0,0,0,0,0,87,0,0,0,87,0,87
82001,144,0,0,1,1,0,0,0,0,0,61,0,61,0,61,0,61
82001,147,0,1,1,0,0,0,0,0,0,42,0,0,0,42,0,42
82001,149,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,40
82001,150,0,0,0,0,0,0,0,0,0,55,0,0,55,55,0,55
82001,151,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,39
82001,155,0,0,0,0,0,77,0,0,0,77,77,0,0,77,0,77
82001,161,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35
82001,161,0,0,0,0,0,0,154,0,0,154,154,0,0,154,0,154
82001,162,0,0,0,0,0,0,0,0,0,16,0,16,16,0,0,16
82001,162,0,0,0,0,0,0,0,0,0,48,0,0,48,48,0,48
82001,165,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,26
82001,167,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,18
82001,167,0,0,1,0,0,0,0,0,0,31,0,0,0,31,0,31
82001,168,0,0,1,0,0,0,0,0,0,30,0,0,30,0,0,30
82001,169,0,1,1,1,0,0,0,0,0,44,0,0,0,0,0,44
82001,171,0,0,0,0,0,0,0,0,0,15,0,15,15,15,0,15
82001,171,0,0,1,0,0,18,0,0,0,18,18,0,18,0,0,18
82001,174,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,17
82001,174,0,0,0,0,73,0,0,0,0,73,73,0,73,73,0,73
82001,175,0,0,0,0,0,0,0,0,0,18,18,18,18,0,0,18
82001,176,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7
82001,176,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,59
82001,178,0,0,0,0,0,0,0,0,0,25,0,25,25,25,0,25
82001,178,1,1,1,0,0,0,0,0,0,9,0,0,0,0,0,9
82001,181,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,16
82001,182,0,0,0,0,0,0,0,0,0,16,0,16,16,16,0,16
82001,183,1,0,1,0,10,0,0,0,0,10,10,10,0,0,0,10
82001,184,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,104
82001,185,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28
82001,185,0,0,0,0,0,12,0,0,0,12,0,12,0,0,0,12
82001,187,0,0,0,0,0,0,0,0,0,83,0,0,83,0,0,83
82001,190,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15
82001,190,0,0,0,0,7,0,0,0,0,7,0,0,0,7,0,7
82001,191,0,0,0,0,0,0,0,0,0,83,0,0,83,83,0,83
